Date,Close
2019-09-11,40.330002
2019-09-12,40.560001
2019-09-13,40.349998
2019-09-16,42.990002
2019-09-17,42.57
2019-09-18,42.349998
2019-09-19,42.25
2019-09-20,42.110001
2019-09-23,42.09
2019-09-24,42.220001
2019-09-25,42.009998
2019-09-26,41.939999
2019-09-27,41.919998
2019-09-30,41.790001
2019-10-01,40.580002
2019-10-02,39.889999
2019-10-03,39.810001
2019-10-04,39.889999
2019-10-07,39.91
2019-10-08,38.75
2019-10-09,38.919998
2019-10-10,39.200001
2019-10-11,39.360001
2019-10-15,39.279999
2019-10-16,39.5
2019-10-17,39.759998
2019-10-18,39.580002
2019-10-21,40.07
2019-10-22,40.130001
2019-10-23,39.799999
2019-10-24,39.650002
2019-10-25,39.779999
2019-10-28,39.73
2019-10-29,39.630001
2019-10-30,39.709999
2019-10-31,39.16
2019-11-01,40.630001
2019-11-04,41.299999
2019-11-05,41.580002
2019-11-06,41.119999
2019-11-07,42.459999
2019-11-08,42.66
2019-11-11,42.52
2019-11-12,42.200001
2019-11-13,42.240002
2019-11-14,42.48
2019-11-15,42.959999
2019-11-18,42.049999
2019-11-19,41.73
2019-11-20,41.720001
2019-11-21,42.099998
2019-11-22,41.759998
2019-11-25,42.209999
2019-11-26,41.82
2019-11-27,41.84
2019-11-28,42.060001
2019-11-29,41.43
2019-12-02,41.369999
2019-12-03,40.709999
2019-12-04,41.330002
2019-12-05,40.82
2019-12-06,42.349998
2019-12-09,42
2019-12-10,42.099998
2019-12-11,41.779999
2019-12-12,42.049999
2019-12-13,41.900002
2019-12-16,42.259998
2019-12-17,42.490002
2019-12-18,42.299999
2019-12-19,42.799999
2019-12-20,42.41
2019-12-23,42.720001
2019-12-24,42.610001
2019-12-27,42.689999
2019-12-30,42.66
2019-12-31,42.560001
