Date,Close
2019-05-07,16357.79981
2019-05-08,16397.40039
2019-05-09,16321.79981
2019-05-10,16297.59961
2019-05-13,16193.40039
2019-05-14,16284.5
2019-05-15,16318.09961
2019-05-16,16443.90039
2019-05-17,16401.80078
2019-05-21,16426.5
2019-05-22,16327.40039
2019-05-23,16164.59961
2019-05-24,16230
2019-05-27,16346.7002
2019-05-28,16297.5
2019-05-29,16131.5
2019-05-30,16089.2002
2019-05-31,16037.5
2019-06-03,16015.90039
2019-06-04,16166.2002
2019-06-05,16212.7002
2019-06-06,16227.79981
2019-06-07,16231
2019-06-10,16216.29981
2019-06-11,16248.79981
2019-06-12,16227.2002
2019-06-13,16239.29981
2019-06-14,16301.90039
2019-06-17,16353.5
2019-06-18,16503.40039
2019-06-19,16511.80078
2019-06-20,16574.80078
2019-06-21,16525.40039
2019-06-24,16523.5
2019-06-25,16371.29981
2019-06-26,16312.2002
2019-06-27,16307.7002
2019-06-28,16382.2002
2019-07-02,16471.30078
2019-07-03,16576.19922
2019-07-04,16588.90039
2019-07-05,16542
2019-07-08,16463
2019-07-09,16545.19922
2019-07-10,16563.30078
2019-07-11,16527.90039
2019-07-12,16488.09961
2019-07-15,16510.80078
2019-07-16,16502.40039
2019-07-17,16484.19922
2019-07-18,16494.19922
2019-07-19,16485.90039
2019-07-22,16518.90039
2019-07-23,16572.69922
2019-07-24,16611.80078
2019-07-25,16488.19922
2019-07-26,16531
2019-07-29,16492.19922
2019-07-30,16466.09961
2019-07-31,16406.59961
2019-08-01,16377
2019-08-02,16271.7002
2019-08-06,16149.5
2019-08-07,16265.2002
2019-08-08,16404.5
2019-08-09,16341.29981
2019-08-12,16237.79981
2019-08-13,16350.79981
2019-08-14,16045.90039
2019-08-15,16012.5
2019-08-16,16149.79981
2019-08-19,16304.09961
2019-08-20,16213.29981
2019-08-21,16309.2002
2019-08-22,16253.5
2019-08-23,16037.59961
2019-08-26,16098.79981
2019-08-27,16183.59961
2019-08-28,16271.7002
2019-08-29,16384.5
2019-08-30,16442.09961
2019-09-03,16399.19922
2019-09-04,16448.80078
2019-09-05,16574.80078
2019-09-06,16535.30078
2019-09-09,16495.09961
2019-09-10,16537.30078
2019-09-11,16611.09961
2019-09-12,16643.30078
2019-09-13,16682.40039
2019-09-16,16751.30078
2019-09-17,16834.80078
2019-09-18,16800.30078
2019-09-19,16858.40039
2019-09-20,16899.69922
2019-09-23,16867.19922
2019-09-24,16798.30078
2019-09-25,16784.30078
2019-09-26,16790.40039
2019-09-27,16694.30078
2019-09-30,16658.59961
2019-10-01,16447.69922
2019-10-02,16311
2019-10-03,16369
2019-10-04,16449.40039
2019-10-07,16421.80078
2019-10-08,16294
2019-10-09,16379.90039
2019-10-10,16422.69922
2019-10-11,16415.19922
2019-10-15,16418.40039
2019-10-16,16427.19922
2019-10-17,16426.30078
2019-10-18,16377.09961
2019-10-21,16418.5
2019-10-22,16391.5
2019-10-23,16335.90039
2019-10-24,16369.29981
2019-10-25,16404.5
2019-10-28,16387.5
2019-10-29,16418.09961
2019-10-30,16501.40039
2019-10-31,16483.19922
2019-11-01,16594.09961
2019-11-04,16669.80078
2019-11-05,16681.90039
2019-11-06,16745.59961
2019-11-07,16805.80078
2019-11-08,16877.40039
2019-11-11,16882.80078
2019-11-12,16909.40039
2019-11-13,16958
2019-11-14,16972.19922
2019-11-15,17028.5
2019-11-18,17025.09961
2019-11-19,17011.40039
2019-11-20,17005.80078
2019-11-21,16999.19922
2019-11-22,16954.80078
2019-11-25,17032.90039
2019-11-26,17035.90039
2019-11-27,17100.59961
2019-11-28,17114.5
2019-11-29,17040.19922
2019-12-02,16981.5
2019-12-03,16892.19922
2019-12-04,16897.30078
2019-12-05,16854.90039
2019-12-06,16997
2019-12-09,16950.90039
2019-12-10,16950.69922
2019-12-11,16939.59961
2019-12-12,16946.90039
2019-12-13,17003.09961
2019-12-16,17056.40039
2019-12-17,17075.19922
2019-12-18,17032
2019-12-19,17064
2019-12-20,17118.40039
2019-12-23,17128.69922
2019-12-24,17180.19922
2019-12-27,17168.19922
2019-12-30,17098.59961
2019-12-31,17063.40039
